"District,N,10,0","Route,C,10","County,C,3","Postmile,C,10","Descriptn,C,100","Back_pk_h,N,10,0","Back_pk_m,N,10,0","Back_AADT,N,10,0","Ahead_pk_h,N,10,0","Ahead_pk_m,N,10,0","Ahead_AADT,N,10,0","Lat_S_or_W,N,19,11","Lon_S_or_W,N,19,11","AbsPM_S_W,N,13,11","Lat_N_or_E,N,19,11","Lon_N_or_E,N,19,11","AbsPM_N_E,N,13,11"
7,1,LA,16.005,"TORRANCE, JCT. RTE. 107",3350,40500,39000,3800,46500,42500,33.80498652000,-118.35115120000,42.34800000000,33.80510234000,-118.35110570000,42.41400000000
7,1,LA,18.09,"TORRANCE, PALOS VERDES BLVD",2850,35000,32000,2400,30500,27500,33.81856279000,-118.38354470000,44.43300000000,33.81865749000,-118.38350290000,44.49900000000
7,1,LA,19.524,"REDONDO BEACH, TORRANCE BLVD",3350,43000,39000,3350,43000,39500,33.83833474000,-118.38543440000,45.86700000000,33.83833474000,-118.38543440000,45.93300000000
7,1,LA,21.181,"HERMOSA BEACH, AVIATION BLVD",5300,68000,62000,4150,54000,50000,33.86257660000,-118.39246170000,47.52400000000,33.86261332000,-118.39233110000,47.59000000000
7,1,LA,21.341,"HERMOSA BEACH, PIER AVE/14TH ST",4150,54000,50000,3750,48500,45500,33.86477508000,-118.39311430000,47.68400000000,33.86481716000,-118.39296410000,47.75000000000
7,1,LA,21.919,"MANHATTAN BEACH, ARTESIA BLVD",3900,50000,47000,3800,49000,46000,33.87280824000,-118.39563060000,48.26200000000,33.87282545000,-118.39546740000,48.32800000000
7,1,LA,22.9,"MANHATTAN BEACH, MANHATTAN BEACH BLV",4050,52000,48500,4850,61000,57000,33.88736799000,-118.39608740000,49.24300000000,33.88737046000,-118.39592700000,49.30900000000
7,1,LA,23.924,"EL SEGUNDO, ROSECRANS AVENUE",5400,68000,64000,5600,69000,65000,33.90180444000,-118.39629580000,50.26700000000,33.90182651000,-118.39609240000,50.33300000000
7,1,LA,24.911,"EL SEGUNDO, EL SEGUNDO BLVD",5200,64000,61000,4750,59000,56000,33.91636673000,-118.39609550000,51.25400000000,33.91636532000,-118.39586610000,51.32000000000
7,1,LA,25.924,"LOS ANGELES, JCT. RTE. 105",5400,65000,62000,9600,116000,110000,33.93148782000,-118.39622610000,52.26700000000,33.93148532000,-118.39599110000,52.33300000000
7,1,LA,26.904,"LOS ANGELES, LA INTL AIRPORT, CENTURY BLVD",9600,116000,110000,7000,83000,79000,33.94462053000,-118.39628530000,53.22000000000,33.94461012000,-118.39611240000,53.28600000000
7,1,LA,27.363,"LOS ANGELES, LA INTL AIRPORT, LINCOLN BLVD",7000,83000,79000,3250,41000,37000,33.95156645000,-118.39640850000,53.67900000000,33.95170790000,-118.39623770000,53.74500000000
7,1,LA,29.084,"LOS ANGELES, MANCHESTER AVE",3750,46500,42000,5200,63000,56000,33.95977363000,-118.41937480000,55.40000000000,33.95984690000,-118.41924560000,55.46600000000
7,1,LA,30.163,"LOS ANGELES, JEFFERSON BLVD",5200,63000,56000,5100,64000,58000,33.97206803000,-118.43041700000,56.47900000000,33.97218528000,-118.43023190000,56.54500000000
7,1,LA,30.474,"LOS ANGELES, CULVER BOULEVARD",5100,64000,58000,5300,66000,60000,33.97593813000,-118.43308640000,56.79000000000,33.97601043000,-118.43300690000,56.85600000000
7,1,LA,31.29,"LOS ANGELES, JCT. RTE. 90",4500,58000,52000,5400,72000,65000,33.98463496000,-118.44280430000,57.60600000000,33.98471942000,-118.44266190000,57.67200000000
7,1,LA,31.78,"LOS ANGELES, WASHINGTON BLVD",5500,75000,68000,4100,51000,47500,33.99040526000,-118.44791240000,58.09600000000,33.99050044000,-118.44779330000,58.16200000000
7,1,LA,32.166,"LOS ANGELES, JCT. RTE. 187",4100,51000,47500,3450,45000,41500,33.99399292000,-118.45277710000,58.48200000000,33.99410645000,-118.45272210000,58.54800000000
7,1,LA,34.33,"SANTA MONICA, PICO BOULEVARD",3250,43000,40000,3400,46500,43500,34.01417794000,-118.49932470000,60.61500000000,34.01428584000,-118.49928870000,60.68100000000
7,1,LA,R34.576,"SANTA MONICA, JCT. RTE. 10",3400,46500,43500,5400,65000,59000,34.01471126000,-118.48592790000,59.70200000000,34.01480936000,-118.48601130000,59.76800000000
7,1,LA,35.184,"SANTA MONICA, OCEAN AVENUE",5400,65000,59000,6400,76000,71000,34.01137896000,-118.49489800000,60.27900000000,34.01143477000,-118.49490470000,60.34500000000
7,1,LA,36.11,"SANTA MONICA, CALIFORNIA AVE",6400,76000,71000,7500,87000,79000,34.02017487000,-118.50669670000,61.20500000000,34.02028828000,-118.50665220000,61.27100000000
7,1,LA,37.045,"LOS ANGELES, CHAUTAUQUA BLVD",7500,87000,79000,7600,89000,80000,34.02815543000,-118.51945550000,62.14000000000,34.02827181000,-118.51939500000,62.20600000000
7,1,LA,39.326,"LOS ANGELES, SUNSET BOULEVARD",5900,71000,63000,5600,68000,60000,34.03844682000,-118.55566220000,64.42100000000,34.03856924000,-118.55565170000,64.48700000000
7,1,LA,40.769,"JCT. RTE. 27, TOPANGA CANYON BLVD",4850,60000,53000,4050,48000,43500,34.04006283000,-118.57931790000,65.85900000000,34.04014400000,-118.57932150000,65.92500000000
7,1,LA,44.121,"MALIBU, LAS FLORES CANYON ROAD",3800,44500,40500,3850,45000,41000,34.03687336000,-118.63603050000,69.21100000000,34.03695698000,-118.63602790000,69.27700000000
7,1,LA,47.091,"MALIBU, CROSS CREEK ROAD",3950,46500,41500,4650,48000,43000,34.03434649000,-118.68511390000,72.18100000000,34.03444587000,-118.68512260000,72.24700000000
7,1,LA,47.75,"MALIBU, CIVIC CENTER WAY",4650,48000,43000,4000,41000,36500,34.03515955000,-118.69709350000,72.84000000000,34.03525817000,-118.69708270000,72.90600000000
7,1,LA,48.171,"MALIBU, MALIBU CANYON ROAD",4000,41000,36500,3800,39000,34500,34.03466092000,-118.70335740000,73.26100000000,34.03478941000,-118.70336930000,73.32700000000
7,1,LA,54.02,"MALIBU, KANAN DUME ROAD",3050,31000,28000,3250,32500,29500,34.02146154000,-118.80259760000,79.11000000000,34.02154665000,-118.80257360000,79.17600000000
7,1,LA,56.843,"MALIBU, TRANCAS CANYON/BROAD BEACH",2800,26500,21300,2200,20700,16700,34.03100904000,-118.84356770000,81.93300000000,34.03110795000,-118.84350280000,81.99900000000
7,1,LA,57.391,"MALIBU, LUNITA ROAD",2200,20700,16700,2200,20700,16700,34.03493177000,-118.85135640000,82.48100000000,34.03501583000,-118.85132430000,82.54700000000
7,1,LA,59.401,"MALIBU, ENCINAL CANYON ROAD",1950,18300,14800,1600,15100,12300,34.04032214000,-118.88546880000,84.49100000000,34.04042179000,-118.88544470000,84.55700000000
7,1,LA,59.901,"MALIBU, JCT. RTE. 23",1600,15100,12300,1550,14400,11700,34.04141642000,-118.89439440000,84.99100000000,34.04152143000,-118.89438000000,85.05700000000
7,1,LA,62.301,MULHOLLAND HIGHWAY,1450,13700,11200,1550,14400,11800,34.04505362000,-118.93506250000,87.39100000000,34.04516439000,-118.93508610000,87.45700000000
7,1,LA,62.867,LOS ANGELES/VENTURA COUNTY LINE,1550,14400,11800,0,0,0,34.04654673000,-118.94464790000,87.95700000000,34.04665327000,-118.94462530000,88.02300000000
7,1,LA,62.867,LOS ANGELES/VENTURA COUNTY LINE,1550,14400,11800,0,0,0,34.04654673000,-118.94464790000,87.95700000000,34.04665327000,-118.94462530000,88.02300000000
7,1,VEN,9.866,CALLEGUAS CREEK,1150,10700,9600,1150,10700,9600,34.11225318000,-119.08185470000,97.82300000000,34.11238598000,-119.08167870000,97.88900000000
7,1,VEN,10.229,LAS POSAS ROAD,1150,10700,9600,1050,9800,8900,34.11675902400,-119.08545565400,98.18600000000,34.11686829340,-119.08526114200,98.25200000000
7,1,VEN,11.594,WOOD ROAD,1050,9800,8900,1350,12500,11500,34.19655977000,-119.09608770000,2.66200000000,34.19655977000,-119.09608770000,2.66200000000
7,1,VEN,12.785,HUENEME ROAD,1350,12500,11500,1400,12900,12000,34.14672925000,-119.11152220000,100.74200000000,34.14683676000,-119.11139790000,100.80800000000
7,1,VEN,13.59,NAUMAN ROAD,1400,12900,12000,1400,12900,12100,34.15378358250,-119.12273685200,101.54700000000,34.15394935750,-119.12261504100,101.61300000000
7,1,VEN,R15.053,"OXNARD, PLEASANT VALLEY/RICE",1400,12900,12100,2050,18700,17800,34.16626704530,-119.14257556900,103.01000000000,34.16632324030,-119.14231706800,103.07600000000
7,1,VEN,R15.529,"OXNARD, CHANNEL ISLANDS BLVD",2050,18700,17800,1350,14000,13100,34.16928634000,-119.15085340000,103.53800000000,34.16943857000,-119.15072950000,103.60400000000
7,1,VEN,R15.529,"OXNARD, CHANNEL ISLANDS BLVD",2050,18700,17800,1350,14000,13100,34.16928634000,-119.15085340000,103.53800000000,34.16943857000,-119.15072950000,103.60400000000
7,1,VEN,16.21,"OXNARD, ROSE AVE",1100,11500,10800,1750,18200,17700,34.17530401000,-119.16003730000,104.21900000000,34.17546910000,-119.15991040000,104.28500000000
7,1,VEN,16.664,"OXNARD, OXNARD BOULEVARD",1750,18200,17700,1750,18200,17700,34.18016362000,-119.16558210000,104.67300000000,34.18032045000,-119.16544410000,104.73900000000
7,1,VEN,17.626,"OXNARD, SAVIERS ROAD",1750,18200,17700,2800,30500,29500,34.19003729000,-119.17750580000,105.63500000000,34.19004177000,-119.17736600000,105.70100000000
7,1,VEN,18.154,"OXNARD, JCT. RTE. 34",2850,31500,31000,2950,34000,33500,34.19765660000,-119.17746180000,106.16300000000,34.19765550000,-119.17733100000,106.22900000000
7,1,VEN,19.621,"OXNARD, GONZALES ROAD",3300,39500,39000,4150,43000,41000,34.21906296000,-119.17723980000,107.63000000000,34.21905939000,-119.17703310000,107.69600000000
7,1,VEN,20.14,"OXNARD, JCT. RTE. 232",4150,43000,41000,3100,32500,30500,34.22646279000,-119.17752990000,108.14900000000,34.22651621000,-119.17735220000,108.21500000000
7,1,VEN,21.075,"OXNARD, JCT. RTE. 101",3100,32500,30500,720,6800,4300,34.23990197000,-119.18105630000,109.08400000000,34.23985071000,-119.18081910000,109.15000000000
7,1,VEN,27.675,"SEACLIFF COLONY, JCT. RTE. 101",720,6800,4300,140,1000,610,34.34319166000,-119.41670030000,115.50900000000,34.34319166000,-119.41670030000,115.57500000000
7,1,VEN,28.48,"LAS CRUCES, JCT. RTE. 101",140,1000,610,0,0,0,34.35097413000,-119.42610020000,116.31400000000,34.35097413000,-119.42610020000,116.38000000000
7,1,VEN,28.48,"LAS CRUCES, JCT. RTE. 101",140,1000,610,0,0,0,34.35097413000,-119.42610020000,116.31400000000,34.35097413000,-119.42610020000,116.38000000000
5,1,SB,15.01,JALAMA ROAD,580,5600,5200,750,7400,7100,34.58940638000,-120.40836790000,129.91000000000,34.58940638000,-120.40836790000,129.97600000000
5,1,SB,19.251,"LOMPOC, SOUTH JCT. RTE. 246",760,7400,7000,1200,13000,12700,34.64124669000,-120.43593840000,134.15100000000,34.64124669000,-120.43593840000,134.21700000000
5,1,SB,20.565,"LOMPOC, NORTH JCT. RTE. 246",1200,14000,13000,1100,12500,12200,34.63891909000,-120.45797090000,135.46500000000,34.63902296000,-120.45782580000,135.53100000000
5,1,SB,22.519,"LOMPOC, SANTA YNEZ RIVER BRIDGE",2500,27000,24300,2500,27000,24300,34.66730179000,-120.45772500000,137.41900000000,34.66729526000,-120.45757370000,137.48500000000
5,1,SB,R23.296,LOMPOC/CASMALIA ROAD,2000,30000,28400,1800,19200,18300,34.67833654000,-120.45601480000,138.19600000000,34.67837760000,-120.45585360000,138.26200000000
5,1,SB,R26.69,PINE CANYON ROAD,1600,20000,14300,1500,14300,13900,34.71314401000,-120.48916750000,141.59000000000,34.71320166000,-120.48901800000,141.65600000000
5,1,SB,M29.891,VANDENBERG AIR FORCE BASE,1700,15600,14600,1800,16000,15800,34.75087984000,-120.52062940000,144.79100000000,34.75085604000,-120.52041760000,144.85700000000
5,1,SB,R31.042,"JCT. RTE. 135, VANDENBURG, N",1800,14300,13900,1900,17000,15900,34.80115547000,-120.44353490000,151.08900000000,34.80105315000,-120.44290430000,151.15500000000
5,1,SB,R34.777,"ORCUTT, JCT. RTE. 135 NORTH",1900,17000,15800,310,3000,2200,34.85411146000,-120.45356950000,154.82400000000,34.85423711000,-120.45249320000,154.89000000000
5,1,SB,R35.53,CLARK AVENUE,310,3000,2200,310,3200,2820,34.86395751000,-120.45694250000,155.57700000000,34.86395751000,-120.45694250000,155.64300000000
5,1,SB,41.81,CASMALIA ROAD,310,4000,3880,260,2400,2140,34.88183896000,-120.49814400000,158.33400000000,34.88183896000,-120.49814400000,158.40000000000
5,1,SB,49.199,"GUADALUPE, JCT. RTE. 166 EAST",260,2400,2270,580,5900,5520,34.95755738000,-120.57401440000,165.72300000000,34.95755738000,-120.57401440000,165.78900000000
5,1,SB,50.408,GUADALUPE NORTH CITY LIMITS,580,5900,5520,590,5000,4420,34.97454737000,-120.57105430000,166.93200000000,34.97454737000,-120.57105430000,166.99800000000
5,1,SB,50.606,SANTA BARBARA/SAN LUIS OBISPO CO LINE,600,5000,4420,0,0,0,34.97751591000,-120.57085420000,167.13000000000,34.97751591000,-120.57085420000,167.19600000000
5,1,SB,50.606,SANTA BARBARA/SAN LUIS OBISPO CO LINE,600,5000,4420,0,0,0,34.97751591000,-120.57085420000,167.13000000000,34.97751591000,-120.57085420000,167.19600000000
5,1,SLO,1.291,OSO FLACO UNDERPASS,610,6000,5210,660,6000,5460,34.99618740000,-120.57053330000,168.42100000000,34.99618740000,-120.57053330000,168.48700000000
5,1,SLO,6.35,"ENTRANCE, UNION OIL COKING PLANT",660,7000,6460,660,7000,6480,35.04742604000,-120.59154110000,173.48000000000,35.04743465000,-120.59153790000,173.54600000000
5,1,SLO,10.29,ARROYO GRANDE ROAD,660,4500,3650,600,4500,3540,35.09689976000,-120.58149630000,177.30000000000,35.09689445000,-120.58148830000,177.36600000000
5,1,SLO,10.9,HALCYON ROAD,600,5000,4280,700,9000,8750,35.09819804000,-120.59113440000,177.89300000000,35.09820521000,-120.59113440000,177.95900000000
5,1,SLO,13,"ENTRANCE, PISMO BEACH STATE PARK",700,6000,5570,800,8100,7580,35.10709533000,-120.62328700000,179.95900000000,35.10708965000,-120.62328400000,180.02500000000
5,1,SLO,14.1,"GROVER CITY, GRAND AVENUE",800,7000,6660,1100,9800,9270,35.12198173000,-120.62988440000,181.05900000000,35.12197979000,-120.62979570000,181.12500000000
5,1,SLO,15.268,"PISMO BEACH, VILLA CREEK",1100,12400,10400,1100,12400,10400,35.13708723000,-120.63809080000,182.22700000000,35.13712999000,-120.63802520000,182.29300000000
5,1,SLO,16.733,"PISMO BEACH, SOUTH JCT. RTE. 101",940,6000,5670,2500,17000,15900,35.15095466000,-120.65465640000,183.69200000000,35.15093800000,-120.65458860000,183.75800000000
5,1,SLO,16.77,"SAN LUIS OBISPO, N JCT. RTE. 101",940,6000,15900,3700,29500,27900,35.28661252000,-120.66356690000,183.91900000000,35.28667343000,-120.66352040000,183.98500000000
5,1,SLO,17.341,"SAN LUIS OBISPO, FOOTHILL BLVD",3000,29000,26600,2500,27000,24700,35.29404088000,-120.66804680000,184.49000000000,35.29410724000,-120.66787050000,184.55600000000
5,1,SLO,17.874,HIGHLAND DRIVE,2500,26000,24000,2200,27000,25600,35.29915479000,-120.67470820000,185.02300000000,35.29925872000,-120.67462090000,185.08900000000
5,1,SLO,19.71,"ENTRANCE, CALIFORNIA MEN'S COLONY",2200,24000,22000,2100,20000,18300,35.31894425000,-120.69552640000,186.85900000000,35.31902170000,-120.69548260000,186.92500000000
5,1,SLO,20.89,"ENTRANCE, CAMP SAN LUIS OBISPO",2050,17000,14700,1900,22000,20100,35.32102930000,-120.71662000000,188.03900000000,35.32110903000,-120.71657670000,188.10500000000
5,1,SLO,22.653,"ENTRANCE, CUESTA COLLEGE",1900,22000,20700,1950,19000,16600,35.33317264000,-120.74272040000,189.80200000000,35.33330048000,-120.74267150000,189.86800000000
5,1,SLO,27.883,BAYWOOD PARK ROAD,1950,19000,16100,2300,26000,22500,35.36416104000,-120.82334650000,195.04400000000,35.36428252000,-120.82329840000,195.11000000000
5,1,SLO,28.82,"MORRO BAY, SOUTH MORRO BAY",2300,26000,22500,2450,22000,19300,35.36716733800,-120.83947727300,195.98100000000,35.36730085760,-120.83941746600,196.04700000000
5,1,SLO,29.618,"MORRO BAY, NORTH MORRO BAY",2400,22000,19300,2300,25000,22700,35.37343222000,-120.85141960000,196.77900000000,35.37355479000,-120.85134820000,196.84500000000
5,1,SLO,30.135,JCT. RTE. 41 NORTHEAST,2300,25000,22700,2000,22100,18600,35.37994665000,-120.85558900000,197.29600000000,35.37998180000,-120.85543990000,197.36200000000
5,1,SLO,31.13,"MORRO BAY, SAN JACINTO STREET",2000,22100,18600,2000,17000,14700,35.39378290000,-120.86062490000,198.29100000000,35.39381207000,-120.86046100000,198.35700000000
5,1,SLO,31.97,"ATASCADERO BEACH, YERBA BUENA ST",2000,17000,14900,1500,17000,14100,35.40409702000,-120.86773370000,199.13100000000,35.40416157000,-120.86759570000,199.19700000000
5,1,SLO,R34.905,OLD CREEK ROAD,1300,15000,11700,1200,9000,7390,35.44210595370,-120.89041968500,202.06600000000,35.44216403720,-120.89031603100,202.13200000000
5,1,SLO,R35.959,C STREET,1200,8000,6190,1150,8000,6190,35.45303936000,-120.90319970000,203.12000000000,35.45317136000,-120.90315140000,203.18600000000
5,1,SLO,45.99,JCT. RTE. 46,1150,9500,7360,1300,10000,8340,35.52715953000,-121.04478130000,213.39200000000,35.52715953000,-121.04478130000,213.45800000000
5,1,SLO,46.85,CAMBRIA AIR FORCE BASE ROAD,1300,10000,8780,1300,10000,8780,35.53735789000,-121.05368920000,214.25200000000,35.53735789000,-121.05368920000,214.31800000000
5,1,SLO,48.26,ARDATH DRIVE/MAIN STREET,1300,10000,8920,900,8700,7210,35.55132996000,-121.07159360000,215.66200000000,35.55133898000,-121.07160400000,215.72800000000
5,1,SLO,54.804,PICO CREEK,900,6000,3960,700,6000,3860,35.61553994000,-121.14707660000,222.20600000000,35.61553994000,-121.14707660000,222.27200000000
5,1,SLO,56.39,HEARST CASTLE STATE PARK,900,7400,5060,600,5000,3450,35.63403070000,-121.16381380000,223.79200000000,35.63403308000,-121.16381140000,223.85800000000
5,1,SLO,58.9,"SAN SIMEON, NORTH",600,5000,3410,480,3700,3020,35.65104654000,-121.20282180000,226.30200000000,35.65105009000,-121.20282620000,226.36800000000
5,1,SLO,71.341,SAN CARPOJO CREEK,480,3700,2630,480,3000,2630,35.76443902000,-121.31941020000,238.47200000000,35.76443902000,-121.31941020000,238.53800000000
5,1,SLO,74.324,SAN LUIS OBISPO/MONTEREY COUNTY LINE,460,3000,2450,0,0,0,35.79521461000,-121.34525720000,241.46700000000,35.79521461000,-121.34525720000,241.53300000000
5,1,SLO,74.324,SAN LUIS OBISPO/MONTEREY COUNTY LINE,460,3000,2450,0,0,0,35.79521461000,-121.34525720000,241.46700000000,35.79521461000,-121.34525720000,241.53300000000
5,1,MON,35.346,ANDERSON CANYON BRIDGE,400,3700,2300,490,4500,2800,36.15344978000,-121.66573840000,276.84500000000,36.15344978000,-121.66573840000,276.91100000000
5,1,MON,46.595,BIG SUR RIVER BRIDGE,760,6500,4300,760,6500,4300,36.24999883000,-121.78614840000,288.09400000000,36.24999883000,-121.78614840000,288.16000000000
5,1,MON,62.972,"BIG SUR, GARRAPATA CREEK BRIDGE",580,6500,4900,630,5800,4900,36.41675818000,-121.91397710000,304.47100000000,36.41675818000,-121.91397710000,304.53700000000
5,1,MON,68.335,"CARMEL HIGHLANDS, YANKEE POINT DR N",630,5800,4900,920,10400,8100,36.48805377000,-121.93773410000,309.83400000000,36.48805377000,-121.93773410000,309.90000000000
5,1,MON,71.179,SAN JOSE CREEK BRIDGE,1550,14700,14200,1550,14700,14200,36.52297764000,-121.92649210000,312.70900000000,36.52297764000,-121.92649210000,312.77500000000
5,1,MON,72.614,RIO ROAD,1550,14700,14200,1300,14500,14000,36.53940553000,-121.91022970000,314.14400000000,36.53940447000,-121.91023060000,314.21000000000
5,1,MON,72.921,"CARMEL VALLEY ROAD, CARMEL, S",1300,14700,14200,3150,35500,33900,36.54342097000,-121.90838000000,314.45100000000,36.54342097000,-121.90838000000,314.51700000000
5,1,MON,73.8,"CARMEL, OCEAN AVENUE",3150,35500,33900,3100,47000,42000,36.55597196000,-121.91115250000,315.33000000000,36.55597196000,-121.91115250000,315.39600000000
5,1,MON,75.135,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",3300,43000,44900,4400,58000,54000,36.57480362000,-121.91243110000,316.66500000000,36.57462928000,-121.91225140000,316.73100000000
5,1,MON,R75.733,MONTEREY SOUTH CITY LIMITS,4400,57000,54000,4400,57000,54000,36.58043041000,-121.90397170000,317.26300000000,36.58023944000,-121.90388830000,317.32900000000
5,1,MON,R75.754,"MONTEREY, MUNRAS AVENUE",4400,57000,54000,4100,54000,52000,36.58062793240,-121.90367284900,317.28400000000,36.58042487270,-121.90358658400,317.35000000000
